date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2011-06-29,sh.000001,2757.4000,2759.2310,2727.2530,2728.4830,8822419700,99001117841.0000,3,0.005158,1,-1.113329,,,,,1
2011-06-30,sh.000001,2729.9920,2774.3650,2729.9920,2762.0760,9096712400,103037468870.0000,3,0.005306,1,1.231198,,,,,1
2011-07-01,sh.000001,2767.8340,2778.6680,2752.9660,2759.3620,9207287800,105453231505.0000,3,0.005364,1,-0.098255,,,,,1
2011-07-04,sh.000001,2770.9400,2813.2700,2770.9400,2812.8180,12196226000,143818650586.0000,3,0.007082,1,1.937261,,,,,1
2011-07-05,sh.000001,2812.7220,2818.1410,2799.1100,2816.3550,11012422400,128654526188.0000,3,0.006393,1,0.125741,,,,,1
2011-07-06,sh.000001,2811.8150,2811.8150,2780.7280,2810.4790,10310439300,122088884714.0000,3,0.005985,1,-0.208638,,,,,1
2011-07-07,sh.000001,2813.1930,2825.1230,2793.8920,2794.2670,11651214300,140065119726.0000,3,0.006743,1,-0.576838,,,,,1
2011-07-08,sh.000001,2797.0260,2807.3800,2784.1260,2797.7740,8621160900,102765056015.0000,3,0.004988,1,0.125501,,,,,1
2011-07-11,sh.000001,2789.4540,2807.3220,2780.6650,2802.6920,8606359500,101442076053.0000,3,0.004977,1,0.175782,,,,,1
2011-07-12,sh.000001,2783.7220,2783.7220,2752.1860,2754.5820,9667447500,111535233112.0000,3,0.005586,1,-1.716559,,,,,1
2011-07-13,sh.000001,2756.0320,2797.2660,2756.0320,2795.4760,9192912800,107695952064.0000,3,0.005312,1,1.484582,,,,,1
2011-07-14,sh.000001,2798.2120,2811.7040,2788.9830,2810.4440,10450208000,125648830383.0000,3,0.006034,1,0.535437,,,,,1
2011-07-15,sh.000001,2803.5850,2821.3390,2794.1590,2820.1690,10747006400,127720321009.0000,3,0.006185,1,0.346025,,,,,1
2011-07-18,sh.000001,2821.3580,2826.9590,2807.1080,2816.6880,10810862300,129581321226.0000,3,0.006215,1,-0.123431,,,,,1
2011-07-19,sh.000001,2804.9230,2809.3150,2790.6850,2796.9830,9274088400,110120383510.0000,3,0.005322,1,-0.699583,,,,,1
2011-07-20,sh.000001,2810.4360,2817.2850,2779.3810,2794.2050,8403061600,99677739096.0000,3,0.004822,1,-0.099315,,,,,1
2011-07-21,sh.000001,2795.8960,2799.8520,2763.4180,2765.8940,8176058200,95769511827.0000,3,0.004692,1,-1.013205,,,,,1
2011-07-22,sh.000001,2769.8630,2782.1690,2763.8000,2770.7900,7021183700,82498349719.0000,3,0.004029,1,0.177013,,,,,1
2011-07-25,sh.000001,2759.6280,2759.6280,2680.7470,2688.7460,11124224900,120856437817.0000,3,0.006384,1,-2.961031,,,,,1
2011-07-26,sh.000001,2685.7540,2704.9390,2677.1190,2703.0260,7288145400,79482934662.0000,3,0.004182,1,0.531095,,,,,1
2011-07-27,sh.000001,2690.1440,2726.8010,2680.4330,2723.4920,8040778100,92082368241.0000,3,0.004614,1,0.757154,,,,,1
2011-07-28,sh.000001,2701.7710,2712.0900,2684.6610,2708.7770,7847491500,90451815581.0000,3,0.004503,1,-0.540293,,,,,1
2011-07-29,sh.000001,2706.4970,2721.5300,2681.2720,2701.7290,7547165500,83784760931.0000,3,0.004330,1,-0.260195,,,,,1
2011-08-01,sh.000001,2697.5750,2712.8880,2688.5290,2703.7830,5900071100,66073995356.0000,3,0.003384,1,0.076024,,,,,1
2011-08-02,sh.000001,2689.9710,2689.9710,2651.2800,2679.2590,6999318100,77994116095.0000,3,0.004014,1,-0.907023,,,,,1
2011-08-03,sh.000001,2659.1180,2688.0650,2654.3640,2678.4850,6398161000,73381007588.0000,3,0.003669,1,-0.028886,,,,,1
2011-08-04,sh.000001,2683.1920,2698.8150,2675.5340,2684.0390,5887211100,69338641969.0000,3,0.003376,1,0.207354,,,,,1
2011-08-05,sh.000001,2620.2770,2644.5810,2605.1370,2626.4230,7857183300,87777759968.0000,3,0.004503,1,-2.146614,,,,,1
2011-08-08,sh.000001,2599.2890,2614.1900,2497.9180,2526.8160,11030249600,117550544112.0000,3,0.006319,1,-3.792503,,,,,1
2011-08-09,sh.000001,2468.0320,2537.4090,2437.6810,2526.0700,10372389200,107745074507.0000,3,0.005942,1,-0.029517,,,,,1
2011-08-10,sh.000001,2562.3930,2579.1560,2544.9520,2549.1760,10036934300,104038322989.0000,3,0.005750,1,0.914700,,,,,1
2011-08-11,sh.000001,2508.8570,2582.1550,2505.0120,2581.5080,9559726500,100089141534.0000,3,0.005476,1,1.268333,,,,,1
2011-08-12,sh.000001,2593.3950,2605.4470,2585.8460,2593.1730,9717120600,100034768305.0000,3,0.005566,1,0.451869,,,,,1
2011-08-15,sh.000001,2598.1380,2627.1040,2584.4070,2626.7700,8867684200,90997350623.0000,3,0.005079,1,1.295591,,,,,1
2011-08-16,sh.000001,2627.8540,2636.3600,2601.5010,2608.1660,8522686100,90247920858.0000,3,0.004881,1,-0.708246,,,,,1
2011-08-17,sh.000001,2603.9610,2617.1650,2596.0390,2601.2610,7010914600,72200596507.0000,3,0.004015,1,-0.264746,,,,,1
2011-08-18,sh.000001,2601.9900,2603.4850,2556.8590,2559.4720,7098927700,76087950237.0000,3,0.004023,1,-1.606493,,,,,1
2011-08-19,sh.000001,2519.6450,2538.2720,2513.7540,2534.3580,7060680100,73771901698.0000,3,0.004000,1,-0.981219,,,,,1
2011-08-22,sh.000001,2534.5700,2553.4150,2507.7820,2515.8630,6121442900,65524542977.0000,3,0.003468,1,-0.729766,,,,,1
2011-08-23,sh.000001,2524.8770,2554.1780,2514.9490,2554.0190,6094419300,63210700214.0000,3,0.003453,1,1.516617,,,,,1
2011-08-24,sh.000001,2562.4110,2569.2780,2536.2560,2541.0910,6546246900,70690689369.0000,3,0.003709,1,-0.506182,,,,,1
2011-08-25,sh.000001,2546.4020,2616.3040,2545.0540,2615.2610,10453797800,104570297571.0000,3,0.005922,1,2.918822,,,,,1
2011-08-26,sh.000001,2602.2080,2616.6360,2593.2380,2612.1880,7785045000,81503341252.0000,3,0.004410,1,-0.117502,,,,,1
2011-08-29,sh.000001,2595.4660,2595.4660,2570.8440,2576.4130,7369609500,78406747865.0000,3,0.004172,1,-1.369538,,,,,1
2011-08-30,sh.000001,2592.5970,2615.1350,2563.6890,2566.5950,7591068600,79541815163.0000,3,0.004296,1,-0.381077,,,,,1
2011-08-31,sh.000001,2566.5290,2574.4150,2545.0960,2567.3400,5916972000,62236266864.0000,3,0.003347,1,0.029031,,,,,0
2011-09-01,sh.000001,2569.7990,2584.8040,2547.8550,2556.0420,5729092700,59881555987.0000,3,0.003241,1,-0.440070,,,,,1
2011-09-02,sh.000001,2551.5560,2557.3100,2517.6180,2528.2800,5443658100,55969022194.0000,3,0.003079,1,-1.086131,,,,,1
2011-09-05,sh.000001,2510.1000,2510.1000,2478.1950,2478.7390,5503106600,56402274346.0000,3,0.003113,1,-1.959475,,,,,1
2011-09-06,sh.000001,2465.5650,2482.2420,2459.5430,2470.5240,4922317300,50140331683.0000,3,0.002784,1,-0.331422,,,,,1
2011-09-07,sh.000001,2480.9410,2516.7540,2475.2180,2516.0900,5966586000,61951469219.0000,3,0.003374,1,1.844393,,,,,1
2011-09-08,sh.000001,2523.9620,2524.3770,2498.1130,2498.9430,5527195200,60046842303.0000,3,0.003126,1,-0.681493,,,,,1
2011-09-09,sh.000001,2506.9690,2528.4220,2487.1450,2497.7530,5125338000,53535159299.0000,3,0.002898,1,-0.047628,,,,,1
2011-09-13,sh.000001,2467.7300,2477.0830,2453.7960,2471.3050,4993091900,51851701382.0000,3,0.002823,1,-1.058872,,,,,1
2011-09-14,sh.000001,2478.5860,2485.9340,2439.3720,2484.8270,5406597700,54761652533.0000,3,0.003057,1,0.547159,,,,,1
2011-09-15,sh.000001,2482.8590,2496.5720,2477.6510,2479.0550,5600368800,55860904582.0000,3,0.003166,1,-0.232289,,,,,1
2011-09-16,sh.000001,2490.1770,2499.4810,2475.7580,2482.3430,4798685400,49584868842.0000,3,0.002713,1,0.132635,,,,,1
2011-09-19,sh.000001,2469.6000,2469.6000,2437.1650,2437.7950,4874682200,48599667204.0000,3,0.002756,1,-1.794599,,,,,1
2011-09-20,sh.000001,2433.7210,2460.0340,2426.7030,2447.7550,4626589200,47956372390.0000,3,0.002616,1,0.408564,,,,,1
2011-09-21,sh.000001,2450.1160,2517.6730,2438.8520,2512.9630,8668927600,88188034883.0000,3,0.004901,1,2.663993,,,,,1
2011-09-22,sh.000001,2491.2120,2499.9760,2442.4620,2443.0570,7469540900,74891290554.0000,3,0.004222,1,-2.781816,,,,,1
2011-09-23,sh.000001,2411.8330,2440.7510,2400.1410,2433.1590,6730269300,67947197759.0000,3,0.003803,1,-0.405146,,,,,1
2011-09-26,sh.000001,2416.2260,2441.7290,2384.6400,2393.1830,5742504200,58915927605.0000,3,0.003244,1,-1.642960,,,,,1
2011-09-27,sh.000001,2410.9910,2423.9130,2395.1640,2415.0540,5523143200,55315102091.0000,3,0.003120,1,0.913881,,,,,1
2011-09-28,sh.000001,2427.2890,2430.2700,2383.3960,2392.0620,5575844700,55720881056.0000,3,0.003150,1,-0.952026,,,,,1
2011-09-29,sh.000001,2378.4230,2387.5380,2358.5720,2365.3430,5919123900,57021447534.0000,3,0.003344,1,-1.116986,,,,,1
2011-09-30,sh.000001,2368.3980,2377.5410,2348.2170,2359.2200,4881837200,46104608498.0000,3,0.002758,1,-0.258865,,,,,1
2011-10-10,sh.000001,2363.0780,2368.1490,2338.6850,2344.7870,4174530600,39926413160.0000,3,0.002358,1,-0.611764,,,,,1
2011-10-11,sh.000001,2401.7380,2412.3760,2323.4120,2348.5160,6397580600,62773516010.0000,3,0.003614,1,0.159034,,,,,1
2011-10-12,sh.000001,2335.4880,2421.6930,2318.6280,2420.0000,9150856800,84438390265.0000,3,0.005168,1,3.043789,,,,,1
2011-10-13,sh.000001,2412.8320,2439.6400,2406.2820,2438.7900,8786010600,82192311755.0000,3,0.004956,1,0.776448,,,,,1
2011-10-14,sh.000001,2429.8850,2437.5940,2409.2880,2431.3750,6067316000,58276063530.0000,3,0.003422,1,-0.304046,,,,,1
2011-10-17,sh.000001,2434.4860,2452.9900,2424.7260,2440.4020,5826768200,57704518652.0000,3,0.003287,1,0.371275,,,,,1
2011-10-18,sh.000001,2423.2820,2425.6460,2378.6670,2383.4850,7952574400,69338909189.0000,3,0.004486,1,-2.332279,,,,,1
2011-10-19,sh.000001,2387.8310,2401.6880,2374.4170,2377.5120,5853463700,53173514652.0000,3,0.003300,1,-0.250605,,,,,1
2011-10-20,sh.000001,2365.9090,2368.6400,2315.9000,2331.3660,6542521500,57867763724.0000,3,0.003687,1,-1.940936,,,,,1
2011-10-21,sh.000001,2330.5120,2340.3150,2313.7820,2317.2750,4843672500,43725376635.0000,3,0.002730,1,-0.604412,,,,,1
2011-10-24,sh.000001,2322.0200,2371.0920,2307.1460,2370.3330,7087407100,62971553897.0000,3,0.003994,1,2.289677,,,,,1
2011-10-25,sh.000001,2366.3980,2414.0490,2357.3870,2409.6720,9088887600,83635006493.0000,3,0.005122,1,1.659645,,,,,1
2011-10-26,sh.000001,2398.1870,2448.9810,2394.7330,2427.4800,10744716800,98578021068.0000,3,0.006055,1,0.739016,,,,,1
2011-10-27,sh.000001,2432.4730,2449.7010,2426.3150,2435.6140,8240896100,75098560018.0000,3,0.004643,1,0.335081,,,,,1
2011-10-28,sh.000001,2462.0850,2483.7590,2456.1770,2473.4100,11003272100,104186688309.0000,3,0.006200,1,1.551802,,,,,1
2011-10-31,sh.000001,2470.2540,2478.3070,2455.2050,2468.2500,8417256200,81783447175.0000,3,0.004740,1,-0.208615,,,,,1
2011-11-01,sh.000001,2450.3310,2491.3550,2445.5270,2470.0190,8889241700,85052779138.0000,3,0.004994,1,0.071672,,,,,1
2011-11-02,sh.000001,2437.8700,2505.1210,2433.7150,2504.1080,10546820000,102082766289.0000,3,0.005923,1,1.380105,,,,,1
2011-11-03,sh.000001,2510.8420,2535.2400,2507.2970,2508.0900,13657632500,136305609736.0000,3,0.007669,1,0.159026,,,,,1
2011-11-04,sh.000001,2525.2440,2536.7790,2512.9040,2528.2940,10187367500,99981183331.0000,3,0.005721,1,0.805547,,,,,1
2011-11-07,sh.000001,2518.8980,2536.1800,2507.6150,2509.7990,7886717400,78893506771.0000,3,0.004428,1,-0.731516,,,,,1
2011-11-08,sh.000001,2514.2590,2524.8200,2500.0200,2503.8360,7867265600,76914038706.0000,3,0.004417,1,-0.237594,,,,,1
2011-11-09,sh.000001,2512.5870,2527.7030,2489.0250,2524.9190,7820857200,78141603240.0000,3,0.004391,1,0.842028,,,,,1
2011-11-10,sh.000001,2498.5940,2507.4520,2478.1390,2479.5360,8711108800,85463858302.0000,3,0.004889,1,-1.797407,,,,,1
2011-11-11,sh.000001,2483.9570,2496.5270,2472.7610,2481.0840,6613766800,65005133543.0000,3,0.003711,1,0.062435,,,,,1
2011-11-14,sh.000001,2498.6720,2529.6320,2496.3350,2528.7140,8122981200,82523780186.0000,3,0.004557,1,1.919731,,,,,1
2011-11-15,sh.000001,2525.9480,2534.0590,2518.7030,2529.7610,7922775000,80497345503.0000,3,0.004445,1,0.041399,,,,,1
2011-11-16,sh.000001,2529.0730,2529.4580,2456.8560,2466.9590,9338210900,92396963052.0000,3,0.005239,1,-2.482527,,,,,1
2011-11-17,sh.000001,2467.7040,2482.5280,2459.1650,2463.0460,6641428500,65902701975.0000,3,0.003726,1,-0.158620,,,,,1
2011-11-18,sh.000001,2448.3870,2448.5100,2411.0420,2416.5620,7218080700,70566565864.0000,3,0.004049,1,-1.887252,,,,,1
2011-11-21,sh.000001,2416.7320,2419.2440,2396.0870,2415.1300,5017036600,49511107897.0000,3,0.002813,1,-0.059263,,,,,1
2011-11-22,sh.000001,2400.9840,2414.8500,2387.8260,2412.6250,5144323300,50689583452.0000,3,0.002885,1,-0.103716,,,,,1
2011-11-23,sh.000001,2415.1970,2418.5600,2390.6540,2395.0650,5054785000,50043359840.0000,3,0.002834,1,-0.727840,,,,,1
2011-11-24,sh.000001,2379.1460,2409.7190,2370.6950,2397.5540,5215415000,51411098473.0000,3,0.002924,1,0.103923,,,,,1
2011-11-25,sh.000001,2393.3270,2403.9420,2372.6220,2380.2240,4536255200,46246206878.0000,3,0.002544,1,-0.722813,,,,,1
2011-11-28,sh.000001,2383.8930,2396.8270,2372.1560,2383.0340,4606466600,46414831572.0000,3,0.002583,1,0.118048,,,,,1
2011-11-29,sh.000001,2398.9940,2413.3260,2388.2020,2412.3930,5512319000,57068884953.0000,3,0.003091,1,1.232006,,,,,1
2011-11-30,sh.000001,2406.3290,2407.3260,2319.4400,2333.4140,7661110400,72215263538.0000,3,0.004295,1,-3.273886,,,,,1
2011-12-01,sh.000001,2392.4850,2423.5590,2376.9160,2386.8600,9865004600,95200516876.0000,3,0.005531,1,2.290466,,,,,1
2011-12-02,sh.000001,2374.8990,2378.2990,2344.8460,2360.6640,5986884500,57320156584.0000,3,0.003357,1,-1.097511,,,,,1
2011-12-05,sh.000001,2363.1110,2363.1270,2327.6100,2333.2290,5221496900,48641215750.0000,3,0.002915,1,-1.162175,,,,,1
2011-12-06,sh.000001,2326.6600,2331.8920,2310.1550,2325.9050,4591707700,42625594847.0000,3,0.002563,1,-0.313899,,,,,1
2011-12-07,sh.000001,2325.5620,2339.8470,2317.8140,2332.7300,4157030600,39767464564.0000,3,0.002321,1,0.293432,,,,,1
2011-12-08,sh.000001,2329.9110,2346.6540,2302.6420,2329.8200,5147352000,49219492855.0000,3,0.002874,1,-0.124743,,,,,1
2011-12-09,sh.000001,2315.5130,2331.2590,2309.4570,2315.2700,3998855900,38885194063.0000,3,0.002232,1,-0.624514,,,,,1
2011-12-12,sh.000001,2312.1510,2315.8110,2290.2640,2291.5450,3963257800,36516062508.0000,3,0.002211,1,-1.024723,,,,,1
2011-12-13,sh.000001,2283.2230,2285.8140,2245.8680,2248.5900,5862747800,51593326502.0000,3,0.003270,1,-1.874492,,,,,1
2011-12-14,sh.000001,2241.3870,2256.7440,2224.7250,2228.5250,4407982200,38621178573.0000,3,0.002458,1,-0.892345,,,,,1
2011-12-15,sh.000001,2215.7920,2216.9090,2179.4670,2180.8950,5671218600,47305130387.0000,3,0.003162,1,-2.137283,,,,,1
2011-12-16,sh.000001,2179.5090,2225.5380,2170.7480,2224.8400,5726590300,50568967344.0000,3,0.003193,1,2.015002,,,,,1
2011-12-19,sh.000001,2208.0710,2221.4480,2164.8870,2218.2350,5781846400,49717681273.0000,3,0.003224,1,-0.296874,,,,,1
2011-12-20,sh.000001,2209.6990,2239.8590,2206.5190,2215.9300,5276111300,46564369385.0000,3,0.002940,1,-0.103919,,,,,1
2011-12-21,sh.000001,2230.1800,2237.4660,2188.7100,2191.1480,5087726200,46125532122.0000,3,0.002835,1,-1.118356,,,,,1
2011-12-22,sh.000001,2178.5720,2201.5870,2149.4230,2186.2970,5898611700,48023419137.0000,3,0.003287,1,-0.221383,,,,,1
2011-12-23,sh.000001,2183.9110,2219.7860,2178.1410,2204.7840,5242132500,43478781866.0000,3,0.002920,1,0.845576,,,,,1
2011-12-26,sh.000001,2193.6590,2213.4530,2186.0700,2190.1100,4361366300,36403330902.0000,3,0.002428,1,-0.665545,,,,,1
2011-12-27,sh.000001,2186.7090,2196.9730,2162.7230,2166.2050,4571217900,37400003602.0000,3,0.002545,1,-1.091499,,,,,1
2011-12-28,sh.000001,2157.6500,2170.6720,2134.0170,2170.0130,4963343500,40007345153.0000,3,0.002763,1,0.175785,,,,,1
2011-12-29,sh.000001,2161.1840,2181.9550,2157.1150,2173.5610,4474920000,35989659760.0000,3,0.002490,1,0.163506,,,,,1
2011-12-30,sh.000001,2177.5170,2200.9880,2177.5170,2199.4170,5194383800,42698835641.0000,3,0.002889,1,1.189567,,,,,1
2012-01-04,sh.000001,2211.9950,2217.5200,2168.6440,2169.3900,4924553700,40632918502.0000,3,0.002748,1,-1.365230,,,,,0
2012-01-05,sh.000001,2160.8980,2183.4040,2145.5560,2148.4520,5874344700,46603965319.0000,3,0.003277,1,-0.965156,,,,,0
2012-01-06,sh.000001,2148.1470,2164.3220,2132.6260,2163.3950,5058305400,39465868149.0000,3,0.002819,1,0.695530,,,,,0
2012-01-09,sh.000001,2164.7410,2226.2180,2148.4530,2225.8900,7675983900,62132963469.0000,3,0.004277,1,2.888741,,,,,0
2012-01-10,sh.000001,2221.8320,2288.6280,2218.2750,2285.7440,10958541500,91045903375.0000,3,0.006106,1,2.688992,,,,,0
2012-01-11,sh.000001,2282.9130,2290.6440,2265.1850,2276.0460,8444178100,74264707833.0000,3,0.004705,1,-0.424282,,,,,0
2012-01-12,sh.000001,2268.7390,2295.2240,2265.2560,2275.0100,7156999400,63945881028.0000,3,0.003988,1,-0.045513,,,,,0
2012-01-13,sh.000001,2277.0800,2281.5320,2225.7360,2244.5800,7147432200,64030025661.0000,3,0.003983,1,-1.337574,,,,,0
2012-01-16,sh.000001,2230.4330,2241.2590,2206.0450,2206.1930,4585952200,42884791206.0000,3,0.002548,1,-1.710207,,,,,0
2012-01-17,sh.000001,2206.5310,2298.3760,2196.1170,2298.3760,8780356000,77406846620.0000,3,0.004878,1,4.178368,,,,,0
2012-01-18,sh.000001,2298.8340,2311.5790,2257.8980,2266.3840,8994042200,80655237044.0000,3,0.004990,1,-1.391937,,,,,0
2012-01-19,sh.000001,2266.0760,2305.7070,2259.3370,2296.0750,7249886100,63886737692.0000,3,0.004023,1,1.310057,,,,,0
2012-01-20,sh.000001,2300.5000,2322.8910,2293.8930,2319.1180,6992275300,62906415725.0000,3,0.003880,1,1.003581,,,,,0
2012-01-30,sh.000001,2324.4930,2324.4930,2284.2910,2285.0380,5841368700,51868459382.0000,3,0.003240,1,-1.469517,,,,,0
2012-01-31,sh.000001,2285.9540,2296.3840,2277.0560,2292.6100,4873832500,43777519937.0000,3,0.002704,1,0.331374,,,,,0
2012-02-01,sh.000001,2288.0660,2305.8630,2263.3420,2268.0800,5355381100,48554972307.0000,3,0.002970,1,-1.069961,,,,,0
2012-02-02,sh.000001,2273.8500,2312.5560,2268.6870,2312.5560,6347187200,57682360382.0000,3,0.003520,1,1.960946,,,,,0
2012-02-03,sh.000001,2306.6560,2336.2670,2300.9820,2330.4050,7894369700,70249339901.0000,3,0.004378,1,0.771835,,,,,0
2012-02-06,sh.000001,2334.2480,2341.5750,2317.4220,2331.1360,7573447700,67305626604.0000,3,0.004200,1,0.031366,,,,,0
2012-02-07,sh.000001,2319.4210,2319.7080,2278.8250,2291.9020,6732690600,58091080366.0000,3,0.003734,1,-1.683037,,,,,0
2012-02-08,sh.000001,2291.8120,2350.9650,2286.8190,2347.5300,8711452800,80885696801.0000,3,0.004831,1,2.427151,,,,,0
2012-02-09,sh.000001,2344.2240,2363.6130,2333.9350,2349.5890,9803232500,89658695587.0000,3,0.005437,1,0.087713,,,,,0
2012-02-10,sh.000001,2342.0110,2368.9790,2339.8850,2351.9810,9650161900,82222468070.0000,3,0.005352,1,0.101799,,,,,0
2012-02-13,sh.000001,2332.0550,2365.3390,2325.0280,2351.8550,8626358500,77715389643.0000,3,0.004784,1,-0.005356,,,,,0
2012-02-14,sh.000001,2348.8770,2352.4690,2332.2470,2344.7710,7313041300,66294933778.0000,3,0.004055,1,-0.301208,,,,,0
2012-02-15,sh.000001,2340.4550,2374.2820,2335.1010,2366.7020,9886102100,87632869277.0000,3,0.005480,1,0.935311,,,,,0
2012-02-16,sh.000001,2363.8970,2373.8040,2342.0730,2356.8600,9505116900,83758449953.0000,3,0.005269,1,-0.415844,,,,,0
2012-02-17,sh.000001,2366.6300,2372.5120,2344.7600,2357.1810,7192483900,65121696783.0000,3,0.003985,1,0.013611,,,,,0
2012-02-20,sh.000001,2383.6860,2388.0090,2362.0120,2363.5970,8891158600,82306945828.0000,3,0.004925,1,0.272190,,,,,0
2012-02-21,sh.000001,2365.4870,2382.1460,2345.0530,2381.4300,7934866900,74538521268.0000,3,0.004395,1,0.754486,,,,,0
2012-02-22,sh.000001,2380.5040,2404.4420,2374.0300,2403.5870,11868426900,109092241265.0000,3,0.006571,1,0.930407,,,,,0
2012-02-23,sh.000001,2401.7380,2416.8050,2396.7100,2409.5540,11255359300,105469685126.0000,3,0.006232,1,0.248256,,,,,0
2012-02-24,sh.000001,2410.8810,2439.9770,2405.2740,2439.6280,13490324900,121550205544.0000,3,0.007470,1,1.248114,,,,,0
2012-02-27,sh.000001,2447.4060,2478.3750,2444.6290,2447.0570,15807324400,144685593339.0000,3,0.008752,1,0.304512,,,,,0
2012-02-28,sh.000001,2440.9140,2458.6510,2431.8280,2451.8570,11836199300,107000289102.0000,3,0.006557,1,0.196156,,,,,0
2012-02-29,sh.000001,2446.2280,2453.0670,2426.3290,2428.4870,9553695200,91908381829.0000,3,0.005291,1,-0.953150,,,,,0
2012-03-01,sh.000001,2418.7880,2437.8740,2418.3340,2426.1150,7508328900,71067886558.0000,3,0.004157,1,-0.097677,,,,,0
2012-03-02,sh.000001,2430.0980,2461.1210,2430.0980,2460.6930,10322837800,96453866915.0000,3,0.005715,1,1.425247,,,,,0
2012-03-05,sh.000001,2464.8490,2469.8410,2442.1150,2445.0020,11269332600,107604373438.0000,3,0.006238,1,-0.637672,,,,,0
2012-03-06,sh.000001,2439.7790,2442.0010,2406.0560,2410.4450,10370901200,100674335990.0000,3,0.005739,1,-1.413368,,,,,0
2012-03-07,sh.000001,2391.2030,2413.6950,2388.5190,2394.7940,9479063600,91730684728.0000,3,0.005245,1,-0.649304,,,,,0
2012-03-08,sh.000001,2401.1020,2426.6980,2401.1020,2420.2760,9678213400,93410826914.0000,3,0.005348,1,1.064055,,,,,0
2012-03-09,sh.000001,2425.8850,2440.5110,2414.9660,2439.4620,10062405500,100411480219.0000,3,0.005560,1,0.792721,,,,,0
2012-03-12,sh.000001,2438.5460,2440.8570,2420.8400,2434.8590,10622305900,108158111406.0000,3,0.005868,1,-0.188690,,,,,0
2012-03-13,sh.000001,2432.8430,2457.2200,2428.6090,2455.7950,10464971200,102576931855.0000,3,0.005780,1,0.859846,,,,,0
2012-03-14,sh.000001,2464.9150,2476.2160,2382.8360,2391.2300,17978602900,170736655188.0000,3,0.009930,1,-2.629085,,,,,0
2012-03-15,sh.000001,2388.0630,2403.7420,2366.0240,2373.7740,12002549900,112260876485.0000,3,0.006629,1,-0.730003,,,,,0
2012-03-16,sh.000001,2377.7570,2406.1480,2368.3110,2404.7360,10367562200,102406003302.0000,3,0.005725,1,1.304343,,,,,0
2012-03-19,sh.000001,2401.2170,2412.3360,2383.6740,2410.1840,10215349000,102981667540.0000,3,0.005641,1,0.226553,,,,,0
2012-03-20,sh.000001,2407.5420,2407.5420,2376.0310,2376.8390,9790393500,94620915242.0000,3,0.005407,1,-1.383503,,,,,0
2012-03-21,sh.000001,2384.7090,2396.7220,2361.2220,2378.1950,9568653800,94949639342.0000,3,0.005285,1,0.057049,,,,,0
2012-03-22,sh.000001,2376.9910,2386.0990,2364.1300,2375.7720,7934888000,76900869341.0000,3,0.004383,1,-0.101888,,,,,0
2012-03-23,sh.000001,2369.0770,2371.2630,2342.1200,2349.5390,7686213900,74138712972.0000,3,0.004243,1,-1.104185,,,,,0
2012-03-26,sh.000001,2349.0860,2357.9960,2339.1410,2350.5990,5542773300,54051832906.0000,3,0.003060,1,0.045118,,,,,0
2012-03-27,sh.000001,2358.5450,2363.7660,2344.3040,2347.1790,6088111600,65159971554.0000,3,0.003359,1,-0.145502,,,,,0
2012-03-28,sh.000001,2341.0030,2341.4200,2281.4330,2284.8810,8364528300,78231139045.0000,3,0.004614,1,-2.654159,,,,,0
2012-03-29,sh.000001,2276.7400,2280.9580,2242.3450,2252.1600,7424808400,68018095501.0000,3,0.004096,1,-1.432074,,,,,0
2012-03-30,sh.000001,2256.0420,2266.2080,2246.2450,2262.7880,6202414700,55962029859.0000,3,0.003421,1,0.471910,,,,,0
2012-04-05,sh.000001,2258.0310,2303.8240,2251.3930,2302.2410,8010145600,74602339783.0000,3,0.004417,1,1.743552,,,,,0
2012-04-06,sh.000001,2299.0550,2309.6400,2291.5590,2306.5530,7213652100,68863352285.0000,3,0.003978,1,0.187296,,,,,0
2012-04-09,sh.000001,2300.0510,2304.6500,2284.4420,2285.7770,5976063900,55129724461.0000,3,0.003293,1,-0.900733,,,,,0
2012-04-10,sh.000001,2281.0240,2306.3870,2258.8530,2305.8630,6734552600,63133960653.0000,3,0.003710,1,0.878736,,,,,0
2012-04-11,sh.000001,2286.7160,2319.0530,2280.0350,2308.9250,7513007000,67516502992.0000,3,0.004138,1,0.132792,,,,,0
2012-04-12,sh.000001,2310.4840,2351.0550,2307.8410,2350.8640,9768789500,87315827000.0000,3,0.005380,1,1.816385,,,,,0
2012-04-13,sh.000001,2351.5130,2369.7010,2346.9440,2359.1610,9877441400,92321434038.0000,3,0.005440,1,0.352929,,,,,0
2012-04-16,sh.000001,2346.3070,2364.1110,2342.1990,2357.0260,8532268200,73752833490.0000,3,0.004695,1,-0.090499,,,,,0
2012-04-17,sh.000001,2355.3690,2363.0130,2333.3410,2334.9850,8468844500,72470714424.0000,3,0.004659,1,-0.935109,,,,,0
2012-04-18,sh.000001,2341.1350,2383.6400,2337.8570,2380.8480,10861254400,93123038358.0000,3,0.005975,1,1.964158,,,,,0
2012-04-19,sh.000001,2378.6320,2386.9780,2369.4590,2378.6340,9427242100,89960919583.0000,3,0.005185,1,-0.092986,,,,,0
2012-04-20,sh.000001,2374.6620,2407.2940,2372.1300,2406.8630,11552206200,101772111696.0000,3,0.006352,1,1.186774,,,,,0
